id,oplocdistrict,industryphy,industryco,dom,opscope,enttype,enttypeitem,opfrom,opto,state,orgid,jobid,adbusign,townsign,regtype,empnum,compform,parnum,exenum,opform,ptbusscope,venind,enttypeminu,midpreindcode,protype,oploc,regcap,reccap,forreccap,forregcap,congro,enttypegb
82750f1b9d1223508562c25a4ba13748fce53b07a66034b7,340208,M,7519.0,31487d8f256f16bd6244b7251be2ebb2918919c75535b4acecd952004b0eed852e5c7498d4252017e9f205ae217a07a0bbac5588e3874a90c82c1c120e0e5b9be52f49af68c9d2d55812d19da78f009dfbf64c786d8046cae2f1888213e60425f30a110c56e8a7ca,环保科技领域内的技术研发、技术咨询、技术服务、技术转让；环境污染治理方案设计；环境工程设计及施工；项目节能评估咨询；污水处理成套设备、膜组件的研发、生产和销售；水污染治理；大气污染治理；土壤修复与治理；海水淡化技术研发；环境监测技术咨询；室内外环境检测与治理；环保设备、机电设备、仪器仪表、电子产品的设计、研发、销售、安装；环保材料的开发、销售；聚乙烯塑料网、聚丙烯塑料网、土工格栅、三维网、滤芯过滤网、导流网生产及销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,1100,1150.0,2019-10-10 00:00:00,,6,340206010010000000,340200000000113466,0,0,1,2.0,,,,,,,1151.0,,,2367b4cac96d8598,501.0,,,,,1151
d8071a739aa75a3b53464f407792fea1ebedce7d99f3bbd8,340207,M,7492.0,31487d8f256f16bd6244b7251be2ebb2b55c713be7e2b6d123f6feac7de655ccf27dea805d1b5381bb79cc6c927a56374c402d443571c311cdcf530e8daeccfcb7319b3356ae8e7ef3e7256f8e01c732,图文设计、制作；工业设计服务；专业设计服务；模型设计；机械设备设计（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,1100,1150.0,2020-08-28 12:18:19,,6,340207010010000000,400000000000753913,0,0,1,3.0,,1.0,,,,,1151.0,,,2367b4cac96d8598,100.0,,,,,1151
516ab81418ed215d9117558922a947fb7ce719d66be92960,340225,M,7511.0,31487d8f256f16bd6244b7251be2ebb227ca54d864983f5d64b965752454766097d79a389afe7571008fd896a63eb88f05b8c5ba3e3fe9942a33df52a5fa769fa6c91d64d6769e3f,农业技术研发及推广；茶叶、油茶、毛竹、中草药、经果林种植、采摘、销售；畜禽、特种动物（国家重点保护动物除外）林下养殖；淡水产养殖；粮油制品、水产品、生态米采购、销售；生态休闲观光、餐饮、农业观光、产品展示服务；园林绿化工程设计及施工。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,1100,1130.0,2019-10-31 00:00:00,,6,340200000000116750,400000000000688524,0,0,1,2.0,,,,,,,,,,2367b4cac96d8598,600.0,,,,,1130
4a8fc4f3fb4d8a0f2ce5a90e581a6adbaa82191110db4834,340203,O,8040.0,ca213febe80e171cf62c2ed671ebb5cb55410686ad64ae510155b335f23fa97932090dc655243338bbe6fd44f9391e08,美容美甲服务，护肤品销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,9600,,2019-05-13 00:00:00,,7,340250000000005144,340250000000005160,0,1,1,2.0,1.0,,,10,,3.0,,,,2367b4cac96d8598,12.0,,,,,9600
9c7fa510616a6830524137e997703e0b75ab058cd7bdcc5a,340222,O,8090.0,31487d8f256f16bd6244b7251be2ebb27b17bdfd95c8f3b19ffcd2880f506783185d7f7a39b7d56bfbe2f7890450d28d299b699030f45ead,电脑制版服务，电脑、办公耗材、不干胶材料销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,9600,,2019-01-03 00:00:00,,6,340222060010000000,340200000000112114,0,1,1,1.0,1.0,,,10,,3.0,,,,31487d8f256f16bd6244b7251be2ebb27b17bdfd95c8f3b19ffcd2880f506783bee75565895bdbb5,10.0,,,,,9600
ed38190adf12fcebce93dc1a8b001cafeaac0ba025c1596e,340200,O,8290.0,4584ebf59d03a95bc1757937a913c61e46e87c5fca94a4d1768ac5a21a28616f9914347db71747b4939626c1f4a371bb6a7c5a22d930665d,汽车清洗、美容、维修、保养服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,9600,,2019-12-18 00:00:00,,6,340200000000112170,400000000000265802,0,0,1,6.0,1.0,,,10,,3.0,,,,31487d8f256f16bd6244b7251be2ebb210b4e8f49f9331b06e5ac18f6755bccf2afabb6f4702808ea0a90faa1c487119d72f4bf01f85cb79e401d16909f566e9d2480e27f7d5d67b,50.0,,,,,9600
f000950527a6feb6a96858239b4f67f0cb703e06e056f371,340202,L,7299.0,31487d8f256f16bd6244b7251be2ebb2ae36cd652943e86cd193c5e9f78d6fda5644885fa235c1c020c6ac240d00d1af0873457607237ec9a591f57efc697e010bc34699bad1dafa18b6469fd3786617cfdb34aaac3cb2fd3960f27ac8597868,投资管理，投资咨询（证券、期货咨询除外），企业管理及咨询。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,1100,1150.0,2016-10-24,,6,340200000000000000,340200000000100093,0,1,1,,,,,,,,1153.0,,,2367b4cac96d8598,100.0,0.0,,,,1153
216bd2aaf4d079243be11f25a29ccd296bbfc52e13d4ef59,340203,R,9059.0,31487d8f256f16bd6244b7251be2ebb2104d8ea0072d61edb63097fee0768e73e93bd70263494737852da7637f5df3f17f2df4f357d6f33fb44bccfed10256fced92f8703d9d763d,"设计、制作、代理、发布各类广告，舞台设计、搭建,公关活动组织、策划,会务服务，展览展示服务，文化艺术交流活动组织策划，礼仪服务，市场营销策划、品牌策划、品牌推广，影视策划及制作；演出经纪；电影发行；摄影摄像服务，庆典礼仪服务，广告器材租赁，舞台视听设备、广告器材销售；展览展示会务服务；图文广告设计，工艺礼品设计，网站建设，建筑工程、市政工程、园林绿化工程施工。（依法须经批准的项目，经相关部门批准后方可开展经营活动）",1100,1150.0,2019-11-06 00:00:00,,6,340203010010000000,400000000000705891,0,0,1,3.0,,,,,,,1151.0,,,2367b4cac96d8598,500.0,,,,,1151
da8691b210adb3f6334a7abb56fbae858620b23304f160b5,340207,O,8051.0,4045f72b07b6d8805745e1d78e85a7cc20d8424dc255a420ecf22d4d4f37d3c58e60e14a906206c4,浴室服务，日用百货零售，香烟零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,9600,,2014-11-05,,6,340207060010000000,340200000020003438,0,1,1,1.0,1.0,,,10,,3.0,,,,2367b4cac96d8598,20.0,,,,,9600
d8071a739aa75a3b39a3135e50f10cd6069a1d7b308ea3d6,340207,M,7519.0,31487d8f256f16bd6244b7251be2ebb2b55c713be7e2b6d1d827a5557f0353263cb190ea5d338a3e867438cda2d7311abd8c65d94e7e303066ebe564dcc080fd7d2fd125361806945f32f92be476b0f2740730eac226853f,机电设备技术领域内的技术咨询、技术服务；电子设备的研发、生产、销售；防锈材料(危险化学品除外)、机电设备、刀具、五金工具、汽车配件、建筑材料（除危化品）、装潢材料（除危化品）、办公用品、劳保用品、日用百货、包装材料、包装制品、环保设备、金属材料(除贵金属)、塑料制品、太阳能设备及配件、服装及纺织原料、化工原料及产品(除危险化学品)的销售；环保设备制造；机械设备生产；货物及技术进出口（国家禁止或涉及行政审批的货物和技术进出口除外）；润滑油、金属加工液（除危化品）的研发、生产、销售(以上范围涉及前置许可的除外)；广告设计、制作、发布、代理；机电工程、消防设施工程、建筑工程施工；房地产开发；道路普通货运。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,1100,1150.0,2019-12-02 00:00:00,2069-12-01 00:00:00,6,340207010010000000,340200000020001917,0,0,1,2.0,,,,,,,1151.0,,,2367b4cac96d8598,50.0,,,,,1151
47645761dc56bb8c9cf4307e6927e265abd90cc69d8a52f4,340223,P,8393.0,31487d8f256f16bd6244b7251be2ebb24d1db51663c654f565ba1abf9b63dca0ddaf24dba34edc5e76765254743939a767deed63e9c45426e9ee48f4d50f078bd27fa5a0bad3b0337e6af6f0a95884d4cc2612cc73d9d758,教育信息咨询（不含营利性民办教育教学培训活动），户外拓展活动、文化艺术交流活、活动策划组织服务，文化用品、体育用品、健身器材、服装销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,1100,1130.0,2018-12-11 00:00:00,,7,340223010010000000,340200000000112413,0,0,1,5.0,,,,,,,,,,2367b4cac96d8598,100.0,0.0,,,,1130
e9f7b28ec10e0470456acb73d91e22d632144eec10b05721,340221,R,8890.0,31487d8f256f16bd6244b7251be2ebb210b4e8f49f9331b0b6ce0757e2037f0f8eb95bfa5ff0dfc1cf417248b5743655f401cf8757ea0f9d6ce1c0b8c35bc0f0dfa32de9cc19b56e5d839e679a0b880f9bffd9048a1ad5d0ffd7122b000e3cbdc606a7986b7f2903,广告设计、制作、发布、代理；大型庆典活动策划、组织服务；电脑动画设计；体育赛事活动组织策划；企业形象策划咨询；市场营销策划；摄影摄像服务；礼仪服务；开业典礼礼仪服务；翻译服务；展览展示服务；会务服务；文化艺术交流活动组织策划；演出经纪；文艺创作与表演；舞台艺术创作服务；舞台表演化装服务；舞台灯光设备租赁；舞台道具服装出租；广告制作服务（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,1100,1150.0,2020-07-01 12:11:22,2070-07-01 12:11:20,6,340221010010000000,400000000000753925,0,0,1,2.0,,1.0,,,,,1151.0,,,2367b4cac96d8598,100.0,,,,,1151
d8071a739aa75a3b192bea0840fd18104e7d08ea781e8e1a,340207,M,7511.0,31487d8f256f16bd6244b7251be2ebb2b55c713be7e2b6d1d62316f2ff3a60c6e5297e66c0207483661607f0be0402df45401fb2721c28e2f32ef0e4a83a76e42e31a38ccbefe211,生态农业技术研发；水产养殖技术开发、技术咨询、技术交流、技术转让、技术推广、技术服务；内陆养殖；种植技术开发、技术咨询、技术交流、技术转让、技术推广、技术服务；蔬菜种植；果树种植；农业种植采摘观光、农事体验活动（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,1100,1130.0,2020-09-14 13:46:17,,6,340207010010000000,400000000000753913,0,0,1,3.0,,,,,,,,,,2367b4cac96d8598,6000.0,,,,,1130
755db3b5c5f74eb46a9abdca3e43a99d07c4aacee3d2cb0d,340223,O,8090.0,ca213febe80e171c14529f04891b82be40c2c76b8065f0590516198101eff1aa65da0e421a6a2aa48f189489a14c5025,汽车信息咨询服务（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,9600,,2017-10-13,,7,340200000000112218,340200000000112313,0,1,1,3.0,1.0,,,10,,3.0,,,,31487d8f256f16bd6244b7251be2ebb24d1db51663c654f565ba1abf9b63dca0336f22d9ccd9a31f429b604662c6f97937dad0b2d291bb2d8e637ea73128eb51,10.0,,,,,9600
59b38c56de38368337c02379fdffc96b88f8609224b95bbd,340200,R,9013.0,ca213febe80e171c5ab458cd1d4bd3749006fd6fb45917eb1c22eddec928898100458971e85ebcd428f656a6964c89b92a6d621a7967e6d0b19051ffb170bfdd,互联网上网服务、预包装食品零售、小餐饮服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,4500,4540.0,2015-11-13 00:00:00,,6,340202010010000000,340200000020001145,0,1,1,10.0,,,,01-以个人财产出资,,,,,,2367b4cac96d8598,100.0,,,,,4540
216bd2aaf4d079246cf25050093c7319f519fbc84bdf5e27,340203,O,8090.0,31487d8f256f16bd6244b7251be2ebb2104d8ea0072d61edd6f3a7b8dfae6ede3c6ee87906eaed98d45d289a32eb34a52bde99ac9701cf08696fb76aafabbe33,建筑劳务服务（涉及前置许可的除外）；建筑工程机械租赁；建筑材料（除危化品）销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,1100,1150.0,2019-09-10 00:00:00,,6,340203010010000000,400000000000432718,0,0,1,3.0,,,,,,,1151.0,,,2367b4cac96d8598,100.0,,,,,1151
d8071a739aa75a3be4b1e02a8207252f5ce90fd8a8a2eb0f,340207,O,8290.0,31487d8f256f16bd6244b7251be2ebb2b55c713be7e2b6d10feb4a887af2f4d46d1d346e93812ba8a7224938d1a9bb9365487b03ff17e8c0e38d2904edb5d5ecffd5842719fb933881c190c4291edf4ee932dc2c39ebecdfb0f4f983ba6d94d7f2d07cbbcbb9efeec090bfbbd1957b6b,劳务服务（涉及前置许可的项目除外）；建筑劳务分包；网上从事劳务信息咨询服务；城市园林绿化工程；一般货物装卸搬运活动；人才中介（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,1100,1150.0,2020-03-16 15:08:00,,6,340207010010000000,400000000000753913,0,0,1,2.0,,,,,,,1151.0,,,2367b4cac96d8598,100.0,,,,,1151
755db3b5c5f74eb4ae35ba75629b0e38f837653d747278ba,340223,O,8052.0,ca213febe80e171c58e357f266a3fa3251ec1c40917cd7c9ba573d24f07ad54cea5bc7c46d68fed9ff3ad860503603ae7c81b713cd388adcd4f0791592e0740d,足浴、按摩服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,9600,,2018-04-24,,6,340200000000112220,340200000000112325,0,1,1,5.0,1.0,,,10,,3.0,,,,2367b4cac96d8598,30.0,,,,,9600
82750f1b9d122350ca3a33dc395c5472f7182c5e446b34d7,340208,M,7590.0,31487d8f256f16bd6244b7251be2ebb2918919c75535b4acecd952004b0eed8570d80b9f05a69fd20029d2519e06685b7bec8d6c1346eeac,非标工业自动化设备的技术开发、技术转让以及制造、销售；机电设备、机械设备、数控设备的研发、设计、制造、维修及销售；起重机及备件的销售、安装、维修与技术服务；承接各类数控机床的维修、机床及机床配件、五金件的销售；机械零部件、金属材料（除贵金属）、各类工装、夹具、检具的加工；装饰工程及弱电、网络、安防监控设备的安装。（依法须经批准的项目，经相关部门批准后方可开展经营活动）***,1100,1130.0,2017-08-13 00:00:00,2047-08-12 00:00:00,11,340206010010000000,340200000020001665,0,1,1,,,,,,,,,,,2367b4cac96d8598,500.0,,,,,1130
beb4aaaa89e0a0aebbe01749016147410c9609852fa28258,340202,R,8930.0,ca213febe80e171c5ab458cd1d4bd374ba59521476a914f8d77aebdafb60815ebe52fa1366d4468c0aa0ac2eaa728a039f6c1a21ef64b107,棋牌服务，香烟零售，预包装食品销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,9600,,2019-06-12,,6,340200000000112191,340200000000112956,0,1,1,2.0,1.0,,,10,,3.0,,,,31487d8f256f16bd6244b7251be2ebb2ae36cd652943e86c5ea1c98ac116ab2d49bd7bfb2a8ef9a9eb19028c298e17e234523b1e2b9aa1ea62d4d091edcc15520c2d5bee9390a5a2,15.0,,,,,9600
d8071a739aa75a3b4634331153e4228e5f2196ccb2568ad5,340207,O,8090.0,31487d8f256f16bd6244b7251be2ebb2b55c713be7e2b6d1ef4883e61ee1aeef25ba48471ddf627d52a57fe36a07e2f2f02affa0d04887576bb1a78fa6adbf64,外墙清洗、石材翻新、工程保洁、开荒保洁、防水工程。（依法须经批准的项目，经相关部门批准后方可开展经营活动）***,1100,1150.0,2015-11-16,2065-11-15,7,340207010010000000,340250000000008405,0,1,1,,,,,,,3.0,1151.0,,,2367b4cac96d8598,50.0,,,,,1151
59b38c56de3836838a5233da7889700a22933d4758051aac,340202,R,8890.0,31487d8f256f16bd6244b7251be2ebb2ae36cd652943e86ce2f20980335f6db171733322522f15c6dd42efadb12dc4e8371fef37e03403dedd21a5676691ef5a91584397f00b7d6d,（境内）文化艺术交流活动组织策划；舞台造型设计；企业形象设计；市场营销策划；图文设计、制作(限分支机构持证经营)；会务服务；互联网科技领域内的技术服务、技术咨询；广告设计、代理、发布;销售食品（依法须经批准的项目，经相关部门批准后方可开展经营活动）,1100,1130.0,2019-09-16 00:00:00,,6,340202010010000000,340200000020001023,0,0,1,2.0,,,,,,,,,,2367b4cac96d8598,10.0,,,,,1130
4a8fc4f3fb4d8a0f3a3f6618932ae0deabc2c963f6e1c5ae,340203,O,8040.0,ca213febe80e171cf62c2ed671ebb5cb95ab2bbd7a1887a36404cbc711e0bafef6e50339fb41b4cdb5470d8bbb0904d72fbef05001593856a89c6448afaaa3d1,美发、美甲、化妆服务，饰品销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）**,9600,,2019-04-11,,6,340203020010000000,340200000020002193,0,1,1,10.0,1.0,,,10,,3.0,,,,2367b4cac96d8598,35.0,,,,,9600
47645761dc56bb8c6fd9e2e6e6688c7daabcecb25e15a969,340223,M,7511.0,ca213febe80e171c58e357f266a3fa3251ec1c40917cd7c9d30f3f52b6f093ec1431fe7760214357,农业技术开发；引进推广应用；农业病、虫、草、鼠、害防治咨询服务；种子、农药、化肥、农膜、农业机械、植保无人机、农产品、农副产品销售及互联网销售；厨房用品、日用百货销售及互联网销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,1100,1150.0,2018-09-06 00:00:00,,6,340223010010000000,340200000020002341,0,1,1,1.0,,,,,,,1151.0,,,2367b4cac96d8598,50.0,,,,,1151
8f19388cfd6e2b9c65930586f2bb6d24dd3b5b0b0da41d69,340221,O,8290.0,31487d8f256f16bd6244b7251be2ebb210b4e8f49f9331b0ab5741bea91606d9f42620fe82d891701e0d4018709b564e1ef0ec2f03b120e8,建筑材料销售；门窗制作及销售；工程机械租赁；提供屋顶防水服务；提供绿化服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,9600,,2017-08-07,,7,340221070010000000,340200000020003662,0,0,1,2.0,1.0,,,10,,3.0,,,,746df9aaed857857b1e27f9636ca8153512d6dcbfff95719,10.0,,,,,9600
9c7fa510616a68309f6abc715074eb6cc593afd8f23ae7d2,340222,O,8090.0,31487d8f256f16bd6244b7251be2ebb27b17bdfd95c8f3b19ffcd2880f506783186e93387a7891a17ef174821bc53338cbf38b151a5c724b434a8c37169714ce,室内装修服务，室内装修材料、家具、家用电器零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,9600,,2019-01-10 00:00:00,,6,340222060010000000,340200000000112114,0,1,1,2.0,1.0,,,10,,3.0,,,,31487d8f256f16bd6244b7251be2ebb27b17bdfd95c8f3b19ffcd2880f506783bee75565895bdbb5,80.0,,,,,9600
f000950527a6feb6d340f91da09e61347d8200cd2f0d1602,340202,M,7340.0,31487d8f256f16bd6244b7251be2ebb2ae36cd652943e86c796096c38284d71009df7e8ef90f0c194ee646ba6f63d7f9c33aff520da487f5249a5da7dc38e97c,医疗器械领域内的技术研发，医疗信息咨询（除医疗诊断），一类、二类、三类医疗器械销售，药品经营，化工产品（除危险化学品）销售，广告发布。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,1100,1150.0,2017-06-16,2067-06-15,6,340202010010000000,400000000000386531,0,0,1,,,,,,,,1151.0,,,2367b4cac96d8598,100.0,,,,,1151
9c7fa510616a68303f06aeb96201299ec81a38f1f3d49cac,340222,O,8090.0,31487d8f256f16bd6244b7251be2ebb27b17bdfd95c8f3b19ffcd2880f506783680679aa9c4ab42d30d577d2cefb17fc8cb659334fe10b21652d46ce0ede3f8128abf2659c3a1c5fb9508417d0c93fad,婚纱摄影服务、婚礼摄影服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,9600,,2017-02-15,,6,340222060010000000,340200000020003303,0,1,1,5.0,1.0,,,10,,3.0,,,,31487d8f256f16bd6244b7251be2ebb27b17bdfd95c8f3b19ffcd2880f506783bee75565895bdbb5,20.0,,,,,9600
da8691b210adb3f6df1803393a80523a9ca0916b22e7672b,340207,O,8090.0,ca213febe80e171c3b9617e39b49d64e2192202c5cfca15e4534955ce24201803c57b3845b70f1286b072d674934bfc9f67ac40ce8ad2cbd0dd392b29029d5abf9d9de7eac22266ed98aa8456bf7c350,废品回收（废旧金属除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,9600,,2019-07-29 00:00:00,,6,340200000000116794,341400000000011666,0,1,1,1.0,1.0,,,10,,3.0,,,,31487d8f256f16bd4431629a9e8d1624c66bbff665de0bd560c30b16313643c644ff6cb025ed889c228445e75f71441900b0aa6bc3408374e883fcebc06e4bcfe71a73cdabd79fd0,50.0,,,,,9600
8f19388cfd6e2b9ca4367e8b7211303a311dbc6eabdbdf65,340221,O,8090.0,ca213febe80e171c14529f04891b82be1733ade52ffee1fca604f52f4c255877b996520fff4600f145ec7feb419114a3bf4c269e72708b2e71f26433f9f1b1a3c0ae57888e78d56e,美甲服务**,9600,,2019-03-01,,6,340200000000111729,340200000000111743,0,1,1,3.0,1.0,,,10,,3.0,,,,2367b4cac96d8598,10.0,,,,,9600
516ab81418ed215dd3ea1c4dc418b576171719213e905de5,340225,M,7499.0,31487d8f256f16bd6244b7251be2ebb227ca54d864983f5dac23e7472a29b6d300441e44e655411c903fff923f1a40346fe089aa35716d80,网络信息咨询；网络工程维修维护；软件设计与开发，游戏开发，系统集成、网络工程开发；企业信息化配套服务；网络技术培训；网络营销推广。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,1100,1150.0,2015-10-08,,7,340200000000116750,340250000000005382,0,1,1,,,,,,,,1151.0,,,2367b4cac96d8598,500.0,,,,,1151
216bd2aaf4d079243c92fb561e589f87e32cdab4df944752,340203,R,8890.0,31487d8f256f16bd6244b7251be2ebb2104d8ea0072d61ed7d9ebbea2cfe33321e56cdf538c3d489f0dadd67f6cf5b492461dd016de074d542c61602f9c98ec1848b1030498ca440294b23e68795cbc9,"组织策划境内文化艺术活动,设计、制作、代理国内外各类广告，广告牌、标志标牌、灯箱、展架、展柜设计、制作，平面设计、制作，网站运营，展示展览服务，室内外装饰工程设计、施工，企业形象策划，企业营销策划，摄影服务，公关服务，庆典礼仪服务，工艺品（除文物）、旅游纪念品、家具、文化用品销售及咨询（依法须经批准的项目，经相关部门批准后方可开展经营活动）",1100,1150.0,2019-08-29 00:00:00,,6,340203010010000000,400000000000705891,0,0,1,3.0,,,,,,,1151.0,,,2367b4cac96d8598,100.0,,,,,1151
d8071a739aa75a3b98d50f51d77b3bc174646cd50aacebcf,340207,M,7519.0,31487d8f256f16bd6244b7251be2ebb2b55c713be7e2b6d10feb4a887af2f4d46d1d346e93812ba8a7224938d1a9bb9365487b03ff17e8c0e38d2904edb5d5ecffd5842719fb93387023a5ec2603f8880a000053700a3547d1365479e1107d4c10d29328fe8d2293ee220b7dcde9984c,网络科技领域内的技术咨询、技术服务、技术转让；计算机软硬件开发、销售；企业管理咨询；网站建设；网页设计；广告制作、代理、发布；电子商务信息咨询。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,1100,1130.0,2019-11-06 00:00:00,,6,340207010010000000,340200000020001917,0,0,1,3.0,,,,,,,,,,2367b4cac96d8598,500.0,,,,,1130
